loser_name,num_defeats,winner_name
Karoline Laursen,1,Aline Thommen
Karoline Laursen,1,Julia Stamatova
Karthiga Thavarajasingam,1,Michela Xibilia
Karue Sell,1,Mats Moraing
Karue Sell,1,Lucas Miedler
Karue Sell,1,Daniel Elahi Galan
Karue Sell,1,Martin Cuevas
Karue Sell,1,Tom Fawcett
Karue Sell,1,Dennis Nevolo
Karue Sell,1,J.J. Wolf
Karue Sell,1,Guido Andreozzi
Karue Sell,1,Jared Hiltzik
Karunuday Singh,1,Aryan Goveas
Karunuday Singh,1,Franco Agamenone
Karunuday Singh,1,Xin Gao
Karunuday Singh,1,Rigele Te
Karyn Guttormsen,1,Paula Ormaechea
Karyn Guttormsen,1,Katherine Sebov
Karyn Guttormsen,1,Emina Bektas
Karyn Guttormsen,1,Brenda Njuki
Karyn Guttormsen,1,Helene Scholsen
Karyn Guttormsen,1,Sarah Finck
Karyn Guttormsen,1,Clara Froget
Karyn Guttormsen,1,Tereza Mihalikova
Karyn Guttormsen,1,Anastasia Evgenyevna Nefedova
Karyna Kachur,1,Katarina Kuzmova
Karyna Kachur,1,Lyubov Kostenko
Karyna Kachur,1,Anastasiya Komar
Kashish Bhatia,1,Sharmada Balu
Kasidit Samrej,1,Chun Hsin Tseng
Kasidit Samrej,1,John Bryan Decasa Otico
Kasidit Samrej,1,Kaichi Uchida
Kassandra Davesne,2,Riya Bhatia
Kat Facey,1,Caitlin Whoriskey
Katarina Adamovic,1,Tamara Curovic
Katarina Adamovic,1,Ronit Yurovsky
Katarina Jelusic,1,Ena Kajevic
Katarina Jokic,1,Nefisa Berberovic
Katarina Jokic,1,Nina Potocnik
Katarina Jokic,1,Mandy Minella
Katarina Jokic,1,En Shuo Liang
Katarina Jokic,1,Sandra Jamrichova
Katarina Jokic,1,Marina Melnikova
Katarina Jokic,1,Beatrice Torelli
Katarina Jokic,1,Anastasia Vdovenco
Katarina Jokic,1,Hanna Chang
Katarina Jokic,1,Agnes Bukta
Katarina Karanja,1,Lucie Wargnier
Katarina Karanja,1,Kassandra Davesne
Katarina Kostic,1,Izabela Gabriela Novac
Katarina Kostic,1,Vera Markovic
Katarina Kostic,1,Barbara Bonic
Katarina Kostic,1,Ani Vangelova
Katarina Kostic,1,Szabina Szlavikovics
Katarina Kostic,1,Nina Alibalic
Katarina Kozarov,1,Jaimee Fourlis
Katarina Kozarov,1,Anna Ulyashchenko
Katarina Kozarov,1,Eri Shimizu
Katarina Kozarov,1,Hulya Esen
Katarina Kozarov,1,Akvile Parazinskaite
Katarina Kozarov,1,Gergana Topalova
Katarina Kozarov,1,Nina Potocnik
Katarina Kozarov,1,Haine Ogata
Katarina Kozarov,1,Dasha Ivanova
Katarina Kozarov,1,Vaidehi Chaudhari
Katarina Kozarov,1,Mell Elizabeth Reasco Gonzalez
Katarina Kozarov,1,Martyna Kubka
Katarina Kozarov,1,Lauren Proctor
Katarina Kozarov,1,Dalayna Hewitt
Katarina Kozarov,1,Karen Marthiens
Katarina Kozarov,1,Ayumi Koshiishi
Katarina Kozarov,1,Amber Washington
Katarina Kozarov,1,Lamis Alhussein Abdel Aziz
Katarina Kozarov,1,Chiraz Bechri
Katarina Kozarov,1,Erika Andreeva
Katarina Kozarov,1,Maria Lourdes Carle
Katarina Kozarov,1,Alba Carrillo Marin
Katarina Kuzmova,3,Elena Malygina
Katarina Sopkova,1,Johana Markova
Katarina Sopkova,1,Yvonne Neuwirth
Katarina Sopkova,1,Maria Marfutina
Katarina Stresnakova,1,Caitlin Whoriskey
Katarina Zavatska,2,Jana Fett
Katarina Zavatska,2,Giulia Gatto Monticone
Katarina Zavatska,2,Tatjana Maria
Katarina Zavatska,2,Dayana Yastremska
Katarina Zavatska,2,Irina Maria Bara
Katarina Zavatska,2,Veronika Kudermetova
Katarina Zavatska,2,Lin Zhu
Katarina Zavatska,2,Iga Swiatek
Katarina Zavatska,2,Jil Belen Teichmann
Katarina Zavatska,2,Olga Danilovic
Katarina Zavatska,2,Viktoria Kuzmova
Katarzyna Kawa,4,Greetje Minnen
Katarzyna Kubicz,1,Deborah Chiesa
Katarzyna Kubicz,1,Nicole Coopersmith
Katarzyna Kubicz,1,Fatma Al Nabhani
Katarzyna Kubicz,1,Wiktoria Kulik
Katarzyna Pitak,3,Nadja Gilchrist
Katarzyna Piter,3,Marina Melnikova
Katarzyna Piter,3,Martina Trevisan
Katarzyna Pyka,1,Anastasia Vdovenco
Katarzyna Wysoczanska,1,Jade Suvrijn
Katarzyna Wysoczanska,1,Barbora Miklova
Katarzyna Wysoczanska,1,Elaine Genovese
Katarzyna Wysoczanska,1,Angelina Zhuravleva
Katarzyna Wysoczanska,1,Marianna Zakarlyuk
Katarzyna Wysoczanska,1,Anastasia Detiuc
Katarzyna Wysoczanska,1,Nefisa Berberovic
Katarzyna Wysoczanska,1,Sarah Beth Askew
Kate Zueva,1,Margarita Skryabina
Kate Zueva,1,Kateryna Sliusar
Kate Zueva,1,Rachelle Starreveld
Kate Zueva,1,Elsa Wan
Kate Zueva,1,Dunya Charalampopoulos
Kate Zueva,1,Deniz Paykoc
Kate Zueva,1,Anna Iakovleva
Katelyn Kissack,1,Kelsey Lewis
Katelyn Stokes,1,Ingrid Neel
Katerina Antoniou,1,Laura Schaeder
Katerina Dimitrova,1,Selena Janicijevic
Katerina Filip,2,Maria Marfutina
Katerina Koci,1,Kristyna Hrabalova
Katerina Koci,1,Linda Sevcikova
Katerina Kramperova,1,Dasha Ivanova
Katerina Kramperova,1,Helene Scholsen
Katerina Kramperova,1,Oana Georgeta Simion
Katerina Kramperova,1,Anastasia Pribylova
Katerina Kramperova,1,Oana Gavrila
Katerina Kramperova,1,Manca Pislak
Katerina Kramperova,1,Isabella Shinikova
Katerina Kramperova,1,Victoria Muntean
Katerina Kramperova,1,Mari Osaka
Katerina Kramperova,1,Irina Maria Bara
Katerina Krizova,1,Anastasia Kharitonova
Katerina Krizova,1,Lea Tholey
Katerina Krizova,1,Polina Kozyreva
Katerina Krizova,1,Denisa Hindova
Katerina Krizova,1,Linnea Malmqvist
Katerina Krizova,1,Tereza Mihalikova
Katerina Krizova,1,Miriam Bianca Bulgaru
Katerina Krizova,1,Miriam Kolodziejova
Katerina Krizova,1,Yulia Kulikova
Katerina Krizova,1,Mana Ayukawa
Katerina Krizova,1,Michele Alexandra Zmau
Katerina Krizova,1,Miriana Tona
Katerina Krizova,1,Oona Orpana
Katerina Krizova,1,Chiraz Bechri
Katerina Krizova,1,Julia Elbaba
Katerina Mandelikova,1,Pernilla Mendesova
Katerina Mandelikova,1,Sohyun Park
Katerina Mandelikova,1,Sakura Hosogi
Katerina Mandelikova,1,Nikola Tomanova
Katerina Mandelikova,1,Barbara Gatica
Katerina Mandelikova,1,Barbora Miklova
Katerina Petrova,1,Kariann Pierre Louis
Katerina Siniakova,4,Kristina Mladenovic
Katerina Siniakova,4,Elise Mertens
Katerina Siniakova,4,Angelique Kerber
Katerina Siniakova,4,Caroline Wozniacki
Katerina Siniakova,4,Darya Kasatkina
Katerina Stewart,3,Grace Min
Katerina Stloukalova,1,Gabriela Pantuckova
Katerina Tsygourova,1,Ioana Loredana Rosca
Katerina Tsygourova,1,Nicole Gadient
Katerina Tsygourova,1,Elaine Genovese
Katerina Tsygourova,1,Giulia Crescenzi
Katerina Tsygourova,1,Mira Antonitsch
Katerina Tsygourova,1,Tamachan Momkoonthod
Katerina Tsygourova,1,Verena Hofer
Katerina Tsygourova,1,Francisca Jorge
Katerina Tsygourova,1,Miriana Tona
Katerina Tsygourova,1,Georgia Brescia
Katerina Tsygourova,1,Lucia Bronzetti
Katerina Tsygourova,1,Manca Pislak
Katerina Tsygourova,1,Lara Schmidt
Katerina Tsygourova,1,Camilla Scala
Katerina Tsygourova,1,Bianca Turati
Katerina Vankova,2,Emilie Francati
Katerina Vankova,2,Lenka Jurikova
Katerina Vankova,2,Julyette Maria Josephine Steur
Katerina Vankova,2,Maria Marfutina
Kateryna Bondarenko,3,Magda Linette
Kateryna Bondarenko,3,Heather Watson
Kateryna Karpiuk,1,Anhzelika Isaeva
Kateryna Karpiuk,1,Ana Shanidze
Kateryna Kozlova,4,Laura Siegemund
Kateryna Lymar,1,Sadafmoh Tolibova
Kateryna Lymar,1,Christina Shakovets
Kateryna Popova,1,Sabina Shaydullina
Kateryna Popova,1,Cristina Ene
Kateryna Popova,1,Kateryna Sliusar
Kateryna Popova,1,Tamara Curovic
Kateryna Popova,1,Valeriya Zeleva
Kateryna Popova,1,Ani Vangelova
Kateryna Riabtseva,1,Pia Cuk
Kateryna Riabtseva,1,Shivika Burman
Kateryna Riabtseva,1,Mirabelle Njoze
Kateryna Riabtseva,1,Ana Bianca Mihaila
Kateryna Riabtseva,1,Victoria Rodriguez
Kateryna Riabtseva,1,Irina Fetecau
Kateryna Riabtseva,1,Margaux Bovy
Kateryna Sliusar,2,Tayisiya Morderger
Katharina Gerlach,3,Lisa Matviyenko
Katharina Gerlach,3,Anna Zaja
Katharina Hering,3,Francisca Jorge
Katharina Hobgarski,3,Anna Zaja
Katharina Huhnholz,1,Maria Patrascu
Katharina Lehnert,2,Yixuan Li
Katharina Rothacker,1,Lexington Reed
Katharina Rothacker,1,Lika Peresypkina
Katharina Rothacker,1,Nina Alibalic
Katharine Fahey,1,Maria Mateas
Katharine Fahey,1,Jamie Loeb
Katharine Fahey,1,Felicity Maltby
Katharine Fahey,1,Seone Mendez
Katharine Fahey,1,Keri Wong
Katharine Fahey,1,Claire Liu
Katharine Fahey,1,Katerina Stewart
Katharine Fahey,1,Myrtille Georges
Katharine Fahey,1,Nami Otsuka
Katharine Fahey,1,Paula Ormaechea
Katharine Fahey,1,Victoria Duval
Katharine Fahey,1,Deniz Khazaniuk
Katherine Hui,1,Alicia Barnett
Katherine Hui,1,Rhiann Newborn
Katherine Ip,1,Kyoka Okamura
Katherine Ip,1,Hua Chen Lee
Katherine Ip,1,Varunya Wongteanchai
Katherine Ip,1,Dalila Jakupovic
Katherine Ip,1,Jacqueline Cako
Katherine Ip,1,Valentina Ryser
Katherine Ip,1,Yuqi Sheng
Katherine Ip,1,Stephanie Vogt
Katherine Ip,1,Stefanie Tan
Katherine Ip,1,Erina Hayashi
Katherine Ip,1,Risa Ushijima
Katherine Ip,1,Ling Zhang
Katherine Ip,1,Eudice Wong Chong
Katherine Ip,1,Alexandra Bozovic
Katherine Sebov,2,Emina Bektas
Katherine Sebov,2,Anhelina Kalinina
Katherine Sebov,2,Dalma Galfi
Katherine Westbury,2,Ivonne Cavalle Reimers
Kathinka Von Deichmann,4,Tereza Mrdeza
Kathleen Biong Percegona,1,Rafaela Rodrigues Dos Santos
Kathleen Derienzo,1,Yuliya Lysa
Kathleen Derienzo,1,Martina Colmegna
Kathleen Derienzo,1,Anna Morgina
Kathleen Derienzo,1,Manon Arcangioli
Kathleen Derienzo,1,Paulina Czarnik
Kathleen Kanev,1,Elina Avanesyan
Kathleen Kanev,1,Katarina Kozarov
Kathleen Kanev,1,Katharina Gerlach
Kathleen Kanev,1,Emilie Lindh Gallagher
Kathleen Kanev,1,Emily Welker
Kathleen Kanev,1,Verena Meliss
Kathleen Kanev,1,Ivonne Cavalle Reimers
Kathleen Kanev,1,Weronika Baszak
Kathleen Kanev,1,Chloe Paquet
Kathleen Kanev,1,Cindy Burger
Kathleen Kanev,1,Elena Jamshidi
Kathleen Kanev,1,Karolina Berankova
Kathleen Kanev,1,Nina Stadler
Kathleen Kanev,1,Mirjam Bjorklund
Kathleen Kanev,1,Barbara Gatica
Kathleen Kanev,1,Lulu Radovcic
Kathleen Kanev,1,Constance Sibille
Kathleen Kanev,1,Weronika Falkowska
Kathleen Kanev,1,Martyna Kubka
Kathleen Kanev,1,Saki Imamura
Kathleen Kanev,1,Caijsa Wilda Hennemann
Kathleen Kanev,1,Zeel Desai
Kathleen Kanev,1,Anastasia Kulikova
Kathleen Kanev,1,Klara Milicevic
Kathleen Kanev,1,Ines Ibbou
Katia Monserrat De La Garza Valdez,1,Oceane Dodin
Katie Boulter,3,Allie Kiick
Katie Boulter,3,Marie Bouzkova
Katie Kirby,1,Lisa Ponomar
Katie Kirby,1,Shaline Doreen Pipa
Katie Kirby,1,Anna Bowtell
Katie Morton,1,Samantha Murray
Katie Swan,2,Kathinka Von Deichmann
Katie Swan,2,Karman Thandi
Katie Swan,2,Ellen Perez
Katie Volynets,2,Kristie Ahn
Katie Volynets,2,Olga Govortsova
Katja Milas,1,Malene Helgo
Katja Milas,1,Silvia Njiric
Katja Milas,1,Olivia Sonnekus Williams
Katja Milas,1,Satsuki Takamura
Katja Milas,1,Anna Popescu
Katja Milas,1,Bettina Pirker
Katja Milas,1,Nicole Nadel
Katja Wiersholm,1,Mihaela Djakovic
Katja Wiersholm,1,Dalayna Hewitt
Katja Wiersholm,1,Kariann Pierre Louis
Katja Wiersholm,1,Katarina Kozarov
Katja Wiersholm,1,Yuxuan Zhang
Katja Wiersholm,1,Mary Closs
Katka Stach,1,Agnes Bukta
Katriin Saar,1,Heather Watson
Katriin Saar,1,Sara Gambogi
Katriin Saar,1,Elena Malygina
Katriin Saar,1,Tena Lukas
Katriin Saar,1,Francisca Jorge
Katriin Saar,1,Daniela Vismane
Katriin Saar,1,Liisa Vehvilainen
Katriin Saar,1,Daria Kudashova
Katriin Saar,1,Polina Bakhmutkina
Katriin Saar,1,Elza Tomase
Katriin Saar,1,Alba Carrillo Marin
Katriin Saar,1,Maria Ines Fonte
Katriin Saar,1,Hannah Read
Katriin Saar,1,Margaux Bovy
Katriin Saar,1,Camila Giangreco Campiz
Katriin Saar,1,Zhibek Kulambayeva
Katriin Saar,1,Anastasia Kulikova
Katriin Saar,1,Emilie Lindh Gallagher
Katrina Lai,1,Tamachan Momkoonthod
Katrina Lai,1,Anna Clarice Patrimonio
Katrina Scott,2,Magdalena Frech
Katsiaryna Skachkova,1,Noa Liauw A Fong
Katsiaryna Skachkova,1,Andre Lukosiute
Katsiaryna Skachkova,1,Victoria Bosio
Katsiaryna Skachkova,1,Elene Mchedlidze
Katsiaryna Skachkova,1,Rebeka Masarova
Katsiaryna Skachkova,1,Silvia Njiric
Katsiaryna Skachkova,1,Ksenia Palkina
Katsiaryna Skachkova,1,Tamara Milosevic
Katsiaryna Skachkova,1,Polina Goloputova
Katsiaryna Skachkova,1,Ekaterina Makarova 1996
Katsiaryna Skachkova,1,Anastasia Pribylova
Katsiaryna Skachkova,1,Diana Demidova
Katsiaryna Skachkova,1,Sapfo Sakellaridi
Katsiaryna Skachkova,1,Katharina Hobgarski
Katsiaryna Skachkova,1,Lucia Quiterio
Katsiaryna Skachkova,1,Margot Yerolymos
Katsiaryna Skachkova,1,Ena Kajevic
Katsiaryna Skachkova,1,Yasmine Mansouri
Katsiaryna Skachkova,1,Lucrezia Stefanini
Katsiaryna Skachkova,1,Carmen Schultheiss
Katsiaryna Skachkova,1,Melis Yasar
Katsiaryna Skachkova,1,Hina Inoue
Katsiaryna Skachkova,1,Celestine Avomo Ella
Katsiaryna Skachkova,1,Nicole Nadel
Katsiaryna Skachkova,1,Kateryna Sliusar
Katsiaryna Skachkova,1,Suzan Lamens
Katsiaryna Skachkova,1,Anastasia Vdovenco
Katsiaryna Skachkova,1,Timea Jaruskova
Katsiaryna Skachkova,1,Elena Grekul
Katsiaryna Skachkova,1,Verena Hofer
Katsiaryna Skachkova,1,Mallaurie Noel
Katsiaryna Skachkova,1,Nathaly Kurata
Katsiaryna Skachkova,1,Daniella Medvedeva
Katy Dunne,4,Eri Hozumi
Katya Malikova,2,Valeriya Zeleva
Katya Ramirez,2,Taylor Ng
Katya Ramirez,2,Sara Lanca
Katya Ramirez,2,Zoe Gwen Scandalis
Katya Townsend,1,Noelia Zeballos
Katya Townsend,1,Sofia Sewing
Katya Townsend,1,Yuka Hosoki
Katya Townsend,1,Alycia Parks
Katya Townsend,1,Jaedan Brown
Katya Townsend,1,Zoe Gwen Scandalis
Katya Townsend,1,Nika Kukharchuk
Katya Townsend,1,Emilie Lindh Gallagher
Katya Townsend,1,Raphaelle Lacasse
Katyarina Paulenka,1,Polina Bakhmutkina
Katyarina Paulenka,1,Nadiya Kolb
Katyarina Paulenka,1,Sofiya Kovalets
Katyarina Paulenka,1,Riko Sawayanagi
Katyarina Paulenka,1,Julie Gervais
Katyarina Paulenka,1,Daria Mironova
Katyarina Paulenka,1,Yuki Naito
Katyarina Paulenka,1,Katarzyna Kawa
Katyarina Paulenka,1,Lina Glushko
Katyarina Paulenka,1,Dariya Detkovskaya
Katyarina Paulenka,1,Eleonora Molinaro
Katyarina Paulenka,1,Dalila Spiteri
Katyarina Paulenka,1,Pemra Ozgen
Katyarina Paulenka,1,Lucia Bronzetti
Katyarina Paulenka,1,Irina Fetecau
Katyarina Paulenka,1,Margaux Bovy
Katyarina Paulenka,1,Daria Nazarkina
Katyarina Paulenka,1,Jade Suvrijn
Katyarina Paulenka,1,Britt Geukens
Katyarina Paulenka,1,Rita Atik
Katyarina Paulenka,1,Sadafmoh Tolibova
Katyarina Paulenka,1,Viktoriia Kalinina
Katyarina Paulenka,1,Valeriya Strakhova
Katyarina Paulenka,1,Daiana Negreanu
Katyarina Paulenka,1,Ines Nicault
Katyarina Paulenka,1,Manon Arcangioli
Katyarina Paulenka,1,Kaia Kanepi
Katyarina Paulenka,1,Ekaterina Kazionova
Katyarina Paulenka,1,Tatyana Nikolenko
Katyarina Paulenka,1,Valeriya Urzhumova
Katyarina Paulenka,1,Jacqueline Cabaj Awad
Katyarina Paulenka,1,Katie Swan
Katyarina Paulenka,1,Kirsten Andrea Weedon
Katyarina Paulenka,1,Anna Ukolova
Katyarina Paulenka,1,Vera Lapko
Katyarina Paulenka,1,Oona Orpana
Katyarina Paulenka,1,Yana Sizikova
Katyarina Paulenka,1,Julia Terziyska
Katyarina Paulenka,1,Timea Jaruskova
Katyarina Paulenka,1,Ekaterina Shalimova
Katyarina Paulenka,1,Arlinda Rushiti
Katyarina Paulenka,1,Vanda Lukacs
Kayla Cross,1,Oceane Dodin
Kayla Cross,1,Rosa Vicens Mas
Kayla Day,2,Katerina Stewart
Kayla Day,2,Garbine Muguruza
Kayla Day,2,Bianca Andreescu
Kayla Day,2,Sofya Zhuk
Kayla Day,2,Hailey Baptiste
Kayla Day,2,Tatjana Maria
Kayla Day,2,Victoria Duval
Kayla Day,2,Jovana Jaksic
Kayla Day,2,Katie Swan
Kayla Day,2,Sofia Kenin
Kayla Frost,1,Kelly Williford
Kayla Rizzolo,1,Tara Malik
Kayla Rizzolo,1,Sviatlana Pirazhenka
Kayla Rizzolo,1,Kirsten Andrea Weedon
Kaylah Mcphee,2,Alison Bai
Kaylah Mcphee,2,Naiktha Bains
Kaylah Mcphee,2,Eri Hozumi
Kaylah Mcphee,2,Gabriella Taylor
Kaylah Mcphee,2,Ya Hsuan Lee
Kaylah Mcphee,2,Zuzana Zlochova
Kaysar Bekimov,1,Yaraslau Shyla
Kaza Vinayak Sharma,2,Vishnu Vardhan
Kazuki Nishiwaki,1,Kento Takeuchi
Kazuki Nishiwaki,1,Aldin Setkic
Kazuki Nishiwaki,1,Yosuke Watanuki
Kazuki Nishiwaki,1,Timur Khabibulin
Kazuki Nishiwaki,1,Toshihide Matsui
Kazuki Nishiwaki,1,Jumpei Yamasaki
Kazuki Nishiwaki,1,Yusuke Takahashi
Kazuki Nishiwaki,1,Xin Gao
Kazuma Kawachi,1,Yasunori Hashikawa
Kazuma Kawachi,1,Yuuya Kibi
Kazuma Kawachi,1,Sho Shimabukuro
Kazuma Kawachi,1,Ryota Tanuma
Ke Syuan Jhang,1,Dan Ni Wang
Keanu Ellen,1,Michael Mmoh
Keegan Smith,1,Ryan Peniston
Keegan Smith,1,Liam Draxl
Keegan Smith,1,Andrew Harris
Keegan Smith,1,Damir Dzumhur
Keegan Smith,1,Joris De Loore
Keegan Smith,1,Blaz Kavcic
Keelan Oakley,1,Joshua Sapwell
Keelan Oakley,1,Michal Przysiezny
Keesa Lee Young,1,Asli Ozcan
Keesa Lee Young,1,Pauline Wuarin
Kei Kato,1,Ksenia Lykina
Kei Kato,1,Risa Ushijima
Kei Kato,1,Shuko Aoyama
Kei Nishikori,12,Novak Djokovic
Keira Jirasook,1,Jia Qi Kang
Keira Jirasook,1,Ariana Arseneault
Keira Jirasook,1,Se Hyun Kim
Keira Jirasook,1,Diana Demidova
Keira Jirasook,1,Steffi Carruthers
Keira Jirasook,1,Holly Verner
Keira Jirasook,1,Ambre Feder
Keira Jirasook,1,Punnin Kovapitukted
Keira Jirasook,1,Saumya Vig
Keisha R Clousing,1,Dasha Ivanova
Keisha R Clousing,1,Katarina Kozarov
Keisha R Clousing,1,Salome Devidze
Keisuke Numajiri,1,Shuichi Sekiguchi
Keith Patrick Crowley,1,Daniel Smethurst
Keith R Whittingham,1,Damon Gooch
Kelia Le Bihan,3,Margarita Lazareva
Kelley Anderson,1,Zoe Gwen Scandalis
Kelli Hine,1,Ingrid Neel
Kelly Arends,1,Rochelle Pienaar
Kelly Arends,1,Yuval Keren
Kelly Chen,2,Paige Mary Hourigan
Kelly Hope,1,Dakota Fordham
Kelly Loana Vargas Gonzalez,1,Vanda Lukacs
Kelly Poggensee Wei,1,Tori Kinard
Kelly Southwood,1,Charlotte Kempenaers Pocz
Kelly Versteeg,2,Irina Ramialison
Kelly Versteeg,2,Theo Gravouil
Kelly Williford,3,Kirsten Andrea Weedon
Kelsey Laurente,1,Harriet Dart
Kelsey Laurente,1,Brynn Boren
Kelsey Laurente,1,Marcela Zacarias
Kelsey Lewis,1,Roopa Bains
Kelsey Stevenson,1,Philip Bester
Kelsey Stevenson,1,Pavel Krainik
Kelsey Stevenson,1,Joris De Loore
Kelsey Stevenson,1,Pruchya Isarow
Kelsey Stevenson,1,Reilly Opelka
Ken Cavrak,1,Matthew Christopher Romios
Ken Cavrak,1,Luke Saville
Ken Onishi,2,Jimmy Wang
Ken Onoda,1,Yaraslau Shyla
Ken Onoda,1,Shao Fan Liu
Ken Onoda,1,Shuichi Sekiguchi
Ken Onoda,1,Renta Tokuda
Kenadi Hance,1,Madeleine Kobelt
Kenadi Hance,1,Ines Karmen Vias
Kendra Bunch,1,Sarah Lisa Aubertin
Kendra Bunch,1,Rebeca Pereira
Kendra Bunch,1,Mccartney Kessler
Kendra Bunch,1,Clothilde De Bernardi
Kendra Bunch,1,Nadia Podoroska
Kendra Bunch,1,Ines Bekrar
Kendra Bunch,1,Angelina Gabueva
Kengo Sasaki,1,Chun Hsin Tseng
Kennedy Shaffer,2,Panna Udvardy
Kennedy Wicker,1,Madrie Le Roux
Kenneth Raisma,1,Marc Giner
Kenneth Raisma,1,Ricardas Berankis
Kenneth Raisma,1,Robin Kern
Kenneth Raisma,1,Denys Molchanov
Kenneth Raisma,1,Hugo Dellien
Kenneth Raisma,1,Timur Khabibulin
Kenny De Schepper,3,Pierre Hugues Herbert
Kenny De Schepper,3,Adam Pavlasek
Kento Tagashira,1,Alexandre Muller
Kento Tagashira,1,Cristian Garin
Kento Tagashira,1,Christopher Rungkat
Kento Tagashira,1,Guilherme Clezar
Kento Takeuchi,3,Marinko Matosevic
Kento Tanaka Tamaki,1,Joe Salisbury
Kento Tanaka Tamaki,1,Marinko Matosevic
Kenzy Abdelaal,1,Jerricka Boone
Kenzy Ramy,1,Sandra Samir
Kenzy Ramy,1,Federica Sacco
Kenzy Ramy,1,Amira Badawi
Kenzy Ramy,1,Federica Prati
Kenzy Ramy,1,Malak Naim
Kenzy Sherif Elhamrawy,1,Smriti Bhasin
Kenzy Sherif Elhamrawy,1,Briana Szabo
Keren Mor,1,Valeriya Yushchenko
Keren Mor,1,Anastasia Reimchen
Keren Mor,1,Maya Tahan
Keren Mor,1,Margarita Lazareva
Keren Mor,1,Shelly Bereznyak
Keren Shlomo,2,Madeleine Kobelt
Keren Shlomo,2,Miriam Kolodziejova
Keren Shlomo,2,Vlada Ekshibarova
Keri Wong,1,Grace Min
Keri Wong,1,Jaqueline Adina Cristian
Keri Wong,1,Kennedy Shaffer
Kerrie Cartwright,1,Luisa Stefani
Kerrie Cartwright,1,Rosa Vicens Mas
Kerrie Cartwright,1,Csilla Fodor
Kerrie Cartwright,1,Anastasia Evgenyevna Nefedova
Kerrie Cartwright,1,Dana Guzman
Kerrie Cartwright,1,Anastasia Detiuc
Kerrie Cartwright,1,Kirsten Andrea Weedon
Kerrie Cartwright,1,Ann Li
Kerrie Cartwright,1,Irina Maria Bara
Kerrie Cartwright,1,Ioana Gaspar
Kerrie Cartwright,1,Charlotte Roemer
Kerrie Cartwright,1,Yana Morderger
Kerstin Peckl,4,Sandra Samir
Ketevan Jeladze,1,Mana Kawamura
Kevin Anderson,5,Novak Djokovic
Kevin Cheruiyot,1,Chang Liu
Kevin Cheruiyot,1,Gunawan Trismuwantara
Kevin Cheruiyot,1,Xinyun Han
Kevin Cheruiyot,1,Karman Thandi
Kevin Griekspoor,1,Mirza Basic
Kevin Griekspoor,1,Eduardo Dischinger
Kevin Griekspoor,1,Jose Fco Vidal Azorin
Kevin Griekspoor,1,Julian Onken
Kevin Griekspoor,1,Marc Sieber
Kevin Jack Carpenter,1,Facundo Mena
Kevin Jack Carpenter,1,Frances Tiafoe
Kevin King,3,Denis Kudla
Kevin King,3,Alexander Bublik
Kevin King,3,Stefan Kozlov
Kevin King,3,Marcos Giron
Kevin Krawietz,2,Laslo Djere
Kevin Krawietz,2,Lorenzo Giustino
Kevin Krawietz,2,Danilo Petrovic
Kevin Krawietz,2,Yann Marti
Kevin Krawietz,2,Tim Puetz
Kevin Krawietz,2,Dustin Brown
Kevin Kylar,1,Tom Jomby
Kevin Kylar,1,Toshihide Matsui
Kevin Kylar,1,Marcel Felder
Kevin Kylar,1,Jack Mingjie Lin
Kevin Kylar,1,Tim Smyczek
Kevin Kylar,1,Luke Bambridge
Kevin Kylar,1,Lucas Catarina
Kevin Portmann,1,Mikael Ymer
Kexuan Zhou,1,Ye Xin Ma
Kexuan Zhou,1,Jia Jing Lu
Kexuan Zhou,1,Joanna Garland
Keyi Zhou,2,Ye Xin Ma
Khadija Ben Salem,1,Tayla Wilmot
Khalid Allouch,2,Alexander Zhurbin
Khim Iglupas,1,Karman Thandi
Khim Iglupas,1,Peangtarn Plipuech
Khim Iglupas,1,Valentina Ivanov
Khim Iglupas,1,Naomi Osaka
Khololwam Montsi,1,Julien Cagnina
Khololwam Montsi,1,Adrian Menendez Maceiras
Khololwam Montsi,1,Evgeny Karlovskiy
Khrystyna Vozniak,1,Lara Pfeifer
Khrystyna Vozniak,1,Dasha Ivanova
Khrystyna Vozniak,1,Akvile Parazinskaite
Khumoun Sultanov,2,Sergey Fomin
Khyanna Singh,1,Natsumi Kawaguchi
Ki Su Jung,1,Austin Krajicek
Ki Su Jung,1,Takuto Niki
Ki Su Jung,1,Joe Salisbury
Kiah Generette,1,Rut Galindo
Kiana Marshall,1,Kirsten Andrea Weedon
Kiana Mokhtari,1,Jennifer Elie
Kiara Cvetkovic,1,Katarina Kostic
Kiara Cvetkovic,1,Vivian Wolff
Kiara Cvetkovic,1,Anna Ukolova
Kiara Petrovicka,1,Barbora Miklova
Kiara Petrovicka,1,Anastasiya Shoshyna
Kiara Petrovicka,1,Kirsten Andrea Weedon
Kiara Petrovicka,1,Vivian Heisen
Kiara Petrovicka,1,Jelena Stojanovic
Kiara Petrovicka,1,Charlotte Roemer
Kiara Petrovicka,1,Ekaterina Makarova 1996
Kiara Petrovicka,1,Anastasia Vdovenco
Kiara Petrovicka,1,Noa Liauw A Fong
Kiara Petrovicka,1,Anna Morgina
Kiki Bertens,4,Ashleigh Barty
Kiko Nishizato,1,Chisa Hosonuma
Kiko Nishizato,1,Jing Jing Lu
